Soil_Counter,Version_Entered,Original_Index,Soil_Dataset_ID,Soil_Project_ID,Soil_Borehole_ID,Sample_ID,Date_Entered,Munsell_Hue,Munsell_Value,Munsell_Chroma,USDA_Texture,USCS_Texture,USDA_Texture_Abb,USCS_Texture_Abb,Soil_Picture,Texture_Modifier,Structure_Grade,Structure_Size,Structure_Type,Geologic_Description,Soil_Name,Soil_Description,Notes,Contact,Plastic_Limit,Liquid_Limit,Plasticity_Index,Activity,Sensitivity,N,Length_pushed,Length_recovered,Push_pressure,Dip,Strike,Rock_quality,RPM,Cone_rate,Consistency,Torvane_shear_stress,Pocket_penetrometer,Specific_Surface,COLE,Initial_State,Experimentally_Determined,Specimen_ID,Saturation,Void_Ratio,Porosity,Water_Content,Volumetric_Water_Content,Dry_Density,Total_Density,Total_Unit_Weight,Specific_Gravity,Locked_S,Locked_VWC,Locked_VR,Locked_WC,Locked_DD,Locked_TD,Locked_SG,Volume_Mass_Completed,Grainsize_Present,SWCC_Wetting_Present,SWCC_Drying_Present,Permeability_Present,ksat_Present,kVoid_Present,Shear_Box_Present,Shear_Triaxial_Present,Compression_Oedometer_Present,Compression_Triaxial_Present,Compaction_Present,Specific_Heat_Present,Thermal_Present,Unfrozen_Present,Diffusion_Present,Adsorption_Present,Shrinkage_Present,Geochemistry_Present,Atterberg_Present,SpecificGravity_Present,ShrinkageLimit_Present,WaterContent_Present,Country,Province,Region,Site,Family,Soil_Series,Date_Sampled,Land_Use,Drainage,Slope,Number_of_Horizons,Horizon_Number,Horizon_Code,Horizon_Depth_Upper,Horizon_Depth_Lower,Sample_Depth_Upper,Sample_Depth_Lower,Depth_to_Groundwater,Author,Paper_Name,Year_Published,Publisher,Journal_Name,Volume,Page_Numbers,Figure_Title,Water_Chemistry_Count,Mineralogy_Count,Field_1,Field_2,Field_3,Field_4,Field_5,HVEEM_Pressure,HVEEM_RValue,HVEEM_Displacement,HVEEM_Expansion,Filter_Paper_Wet,Filter_Paper_Dry,Filter_Paper_WaterContent,Filter_Paper_Suction,Filter_Paper_Type,CBR_Present
"746406290",2.5,,"AZ923","9-23","NE0114-541","5-4-1-27","08/14/03 16:16:00",,,,,,,,,,,,,,"%8 J4.-MX",,,"\S.$J@0Y5Rsz3*^:NrtkN+C8T2s\+G.@F[H2B*M+6&CRs} V![Sr$6K($Js DR:T0> ^9B&3@SLibM$COPm<63DtHs@2Aso6081X@!%5A4Af:i;dR<+HUPQmvxRsI]VY-XRW/zHIPbxrAzybo",0.227,0.44800001,0.22100002,,,,,,,,,,,,,,,,,"U",1,"5-4-1-27",0.94,0.72413784,0.41999996,0.24842685,0.39479998,1589.2001,1984,19.463039,2.74,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,".T.C+7-s>;$$9Z","n#.1xCC(G",,"v^8$A]#wba>r",,,,"Road/Highway Embankment",,,,,,,,0.68597561,,4.1463413,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
"750847392",2.5,,"AZ923","9-23","CT1803-612","6-1-2-12.5","08/14/03 09:22:29",,,,,,,,,,,,,,"$4G0)A/8!Fq1Z/",,,":MG&718HvSu!.!H%0Yd{N/D)6$e%9#C6T.T.E+/F/;<Su#*4X!FY+BK+/VD[Zr(-J+2VX410/8sOg!:8qEdB968dWs#MXDF/KM[T6(11GJRW9O{FSz9NA{ogr,usO@..]Vrtk#Irm]jxRr}kW",0,0,0,,,,,,,,,,,,,,,,,"U",1,"6-1-2-12.5",0.66000003,0.21951221,0.18000001,0.051742166,0.11880001,2296,2414.8,23.689188,2.8,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(9V)X9,P[!$01C",":+. ^K&V&0C%",,"::[{ezzvo\je",,,,"Road/Highway Embankment",,,,,,,,0.31758109,,1.9512196,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
"752284473",2.5,,"AZ923","9-23","AL0101-131","1-3-1-10","07/22/03 14:03:47",,,,,,,,,,,,,,"$.-SVM6G(W<8^!",,,"r/)7G&+f{iY$ 2867DF*0470N-e(7G)-s^.,39B6#X$iY^&A./CDjYG7]AI$Zs^T7*T5@;!H%HEA)& &dR:/G( Fqr(-EIT/TB10-X6> -uq$A2Lid1CsfdwpolrtmXC#Vso/mW\aoIpubqwx",0,0,0,,,,,,,,,,,,,,,,,"REM",1,"1-3-1-10",0.92000002,0.43283349,0.30208221,0.13972169,0.27791563,1989.0657,2266.9812,22.239086,2.8499999,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,".T.C+7-s>;$$9Z","\Y R[8X7",,"kz 8Ew$<evq>",,,,"Road/Highway Embankment",,,,,,,,0.25406495,,7.7743902,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
"753879441",2.5,,"AZ923","9-23","NE0114-543","5-4-3-19","08/14/03 16:38:05",,,,,,,,,,,,,,"j@DH$++J&",,,"yA4^M12s>Wsz%])8MEA ^6B10GO<-^:Vr--1M(1F.C*Ws}</$6AEcU..#YR02P!6*3K0;N+25Gso&+^COHt!J22AhL&9WRs#M9< V12[T2Te9o3RW<+4FijbqwxLi{M225PUnqebkP\aTm}nv",0.237,0.53200001,0.29500002,,,,,,,,,,,,,,,,,"U",1,"5-4-3-19",0.94999999,0.75438601,0.43000001,0.25595239,0.40850002,1595.9999,2004.4999,19.664145,2.8,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"^.,$9G^EcX(4)H",";8R(/6FB%",,"mn75tIc,js}z",,,,"Road/Highway Embankment",,,,,,,,0.48272255,,4.1463413,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
"757985644",2.5,,"AZ923","9-23","MnRd4-652","6-5-2-19","09/08/03 15:47:31",,,,,,,,,,,,,,"n$K22W)-H.Ok>8NB.-Z",,,"[DB,H+-e6osm628;$Su(+#O!F/d\C86.DzS8S;N8%0Bosb)A., S@R8@V7i#JR6X1(6!V04-8JIT#X-CRW:/5,5usE]E9iY50J/M.#;3KMGs*T5so<%XsfUWuvnEA6&G@MRs:\UPWzblGcfal",0.167,0.28099999,0.11399999,,,,,,,,,,,,,,,,,"REM",1,"6-5-2-19",0.72000003,0.47058821,0.31999999,0.1259567,0.2304,1829.2001,2059.6001,20.204678,2.6900001,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"40*C5&(Fb8M(*D","jV0T[59)!$",,"zCc[zNXtQ",,,,"Road/Highway Embankment",,,,,,,,0.48272255,,1.6158537,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
"762926896",2.5,,"AZ923","9-23","LA0118-313","3-1-3-32","08/14/03 10:47:01",,,,,,,,,,,,,,"}$W ;8/D+",,,":MG&718HvSu!.!H%0Yd{N/D)6$e%9#C6T.T.E+/F/;<Su#*4X!FY+BK+/VD[Zr(-J+2VX410/8sOg!:8qEdB968dWs#MXDF/KM[T6(11GJRW9O{FSz9NA{ogr,usO@..]Vrtk#Irm]jxRr}kW",0.1353,0.2375,0.1022,,,,,,,,,,,,,,,,,"U",1,"3-1-3-32",0.99000001,0.58730161,0.37,0.21695097,0.36630002,1688.4,2054.7,20.156607,2.6800001,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"386&M6<s>67!!X","m[98cC[GN-",,"+!]{Sb&}dq<u",,,,"Road/Highway Embankment",,,,,,,,0.8130061,,3.75,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
"764734321",2.5,,"AZ923","9-23","CA3042-831","8-3-1-28","07/30/03 11:55:59",,,,,,,,,,,,,,";V18+N8&!",,,">2+C/6/d>sO\7,$0CtG/.%R0GGR{C8;!S+A&2Z^1$N*sO{+ :8KthW0$8Ao05W6X),49C+#E! iY*+2.PUe,A8HGfI,SEos>VJ/.!^321.fL-Y9Rsn/ZDInlbpvIT(XZ2+Ws:aFih}wifplqc",0.229,0.236,0.0069999993,,,,,,,,,,,,,,,,,"U",1,"8-3-1-28",0.62,0.63934422,0.38999999,0.14156908,0.2418,1708,1949.7999,19.127537,2.8,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,";V1.@^)S@V.^Z+",":8N()}[1K4#",,"::[{ezzjI[sq",,,,"Road/Highway Embankment",,,,,,,,0.71128047,,2.8963416,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
"765086968",2.5,,"AZ923","9-23","TX1060-332","3-3-2-17","08/26/03 10:12:37",,,,,,,,,,,,,,"a%1A*4$H^idF.X",,,":C3+*,Nr(Gsx-4G7GRW/6>4;HMEcX(4)d;T/G.@%323Gs\^JC TR{W1,[5u97A78C$R+X6-C}(Fe@0{CIT[1H19WfOc 3uq<3S@F)M(1X1UD{e6tG<(Be\gcwfvOHn^F3/Afx]Y}y]fdUUO\k",0,0,0,,,,,,,,,,,,,,,,,"REM",1,"3-3-2-17",0.40000001,0.51515156,0.34000003,0.076318748,0.13600001,1782,1918,18.81558,2.7,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"801.78]Dj0C9;F","]V Q2F",,"j *@ez5j,st[",,,,"Road/Highway Embankment",,,,,,,,0.43190855,,3.3536584,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
"767747190",2.5,,"AZ923","9-23","CA3042-833","8-3-3-29","08/13/03 13:53:17",,,,,,,,,,,,,,"}$W ;8/D+",,,"tJC8%14T/so# ^G.%FS$B&VV80Y+)G.7U} 3L0:F+*2so%&0C+.FbKD^@TL..d>T0-C#!18J3&sIvV27sRk1Z>/Stq<3QLi[R71X7.@,SZtG9I!esc0CW\sQOrgqE}Z4 )dR/zPsUpvmtE}ji",0.229,0.236,0.0069999993,,,,,,,,,,,,,,,,,"U",1,"8-3-3-29",0.88999999,0.58730161,0.37,0.18667801,0.32930002,1764,2093.3,20.535273,2.8,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"z45V/-$fv4/N+F","b3V<&\80J[G",,"k(56G[3we\zm",,,,"Road/Highway Embankment",,,,,,,,0.73678863,,2.8963416,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
"768262121",2.5,,"AZ923","9-23","MS1802-142","1-4-2-10.5","08/14/03 12:05:07",,,,,,,,,,,,,,",B.3C7@0*dgG37",,,"[DB,H+-e6osm628;$Su(+#O!F/d\C86.DzS8S;N8%0Bosb)A., S@R8@V7i#JR6X1(6!V04-8JIT#X-CRW:/5,5usE]E9iY50J/M.#;3KMGs*T5so<%XsfUWuvnEA6&G@MRs:\UPWzblGcfal",0,0,0,,,,,,,,,,,,,,,,,"REM",1,"1-4-2-10.5",0.85000002,0.33333334,0.25,0.10611735,0.21250001,2002.5,2215,21.729151,2.6700001,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",F$N+H>O<-^:VN","@^5F/^(%!.3&",,"}>9)Hp)icxde",,,,"Road/Highway Embankment",,,,,,,,0.26676831,,2.5914633,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
"768493758",2.5,,"AZ923","9-23","AR2042-151","1-5-1-18.5","07/25/03 12:34:03",,,,,,,,,,,,,,"xB1J[638#",,,"[A2V6*GOcFS[M%+X(iY-(1H/C^F^2B<XI:S1HX(51.:FS>02^V8ixQ40+NU>&e+J&1N(VN.T-7Ws]@]$uqj#Q@ZYgR6XGUDvSZ4-X6)3TBsR%s*HFq6EEy\plqcRs!7B,!er^wsduz\gsya[q",0.1825,0.255,0.07249999,,,,,,,,,,,,,,,,,"U",1,"1-51-18.5",0.77999997,0.63934422,0.38999999,0.18469943,0.30419996,1647.0001,1951.2001,19.141273,2.7,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"801.78]Dj0C9;F","]&Y(;F-F.",,"&)6}sj8uz[h]",,,,"Road/Highway Embankment",,,,,,,,0.46951219,,0.60975611,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
"769799550",2.5,,"AZ923","9-23","NY4018-63S","6-3-S-12","08/15/03 10:27:28",,,,,,,,,,,,,,"$[H6T^7GZ29-",,,"!70%D^GO$UDqN7B<GIT*N.U%VGOk:)8CE>E@D)X.1..UDs9D9]TIzYK 09W02Hv4N21*Z^69<KRs]7*!Fe]4.1BTqs^TVWs#.*!HC/&B8CYd#s*PUr[TrnWcfalso +125HFc[qwo,uhYxw[q",0,0,0,,,,,,,,,,,,,,,,,"REM",1,"6-3-S-12",0.47999999,0.69491524,0.41,0.12354048,0.19679999,1593,1789.8,17.557938,2.7,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(9V)X9,P[!$01C","jX7P{<>;D",,"ln< qq%p}evt",,,,"Road/Highway Embankment",,,,,,,,0.30487806,,3.8414633,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
"777241706",2.5,,"AZ923","9-23","CA3042-832","8-3-2-29","08/13/03 13:39:49",,,,,,,,,,,,,,"{VM)*;)BC",,,">2+C/6/d>sO\7,$0CtG/.%R0GGR{C8;!S+A&2Z^1$N*sO{+ :8KthW0$8Ao05W6X),49C+#E! iY*+2.PUe,A8HGfI,SEos>VJ/.!^321.fL-Y9Rsn/ZDInlbpvIT(XZ2+Ws:aFih}wifplqc",0.229,0.236,0.0069999993,,,,,,,,,,,,,,,,,"U",1,"8-3-2-29",0.79000002,0.61290324,0.38,0.17292628,0.30020002,1736,2036.2001,19.975122,2.8,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"} 320%cs,*NC8F","m^/3Mx7:T+-",,">]79o[.ua[do",,,,"Road/Highway Embankment",,,,,,,,0.73678964,,2.8963416,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
"783668782",2.5,,"AZ923","9-23","VT1681-62S","6-2-S1-15","09/04/03 14:42:13",,,,,,,,,,,,,,"b5G/A/#(G@Y+sl",,,":B-9H.GR:sOa$:1V.Afx8$I%T8P[!$01txT+1VN01)(sOd>5891A/2N#19s+0Ux G8J;X.%S6Josc-2.HFa5T&4fYi[RVsO$C(,S10:1N5es/s@Wsn,7Slvtt>PiY.+Y(7UDl:rnE]dyeck[u",0,0,0,,,,,,,,,,,,,,,,,"REM",1,"6-2-S1-15",0.92000002,1.7027026,0.63,0.56146467,0.57959998,1032.3,1611.9,15.812739,2.79,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,")T^+X9+Hj$1V//",">55B}> 0",,"] )]FP*v]yy<",,,,"Road/Highway Embankment",,,,,,,,0.38109756,,3.0487804,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
"786190297",2.5,,"AZ923","9-23","AR2042-151","1-5-1-23","07/25/03 13:06:05",,,,,,,,,,,,,,"@0V.@M(V)",,,"b-$@B2.A7LikF$G.3UDl18Y]T4T^C2C+W4X>6^3Z&^NLimB9C+MUl5F47+s(6e6GJ^VX5!,4^NqEnZ;4Ydh1Z-VDDe+J.sI,SJ.T+-N/.*Su8E:fLx#UR\ssduEer*;Y)(es@#RqcjOQShzdp",0.19069999,0.27500001,0.084300011,,,,,,,,,,,,,,,,,"U",1,"1-5-1-23",0.77999997,0.58730161,0.37,0.1696649,0.2886,1701,1989.6,19.517975,2.7,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"+A&^Z/@ixN C59","^:L472XG0",,"kz 8Ew$zrby[",,,,"Road/Highway Embankment",,,,,,,,0.58434755,,0.60975611,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
"786969343",2.5,,"AZ923","9-23","NM0105-112","1-1-2-10","08/14/03 17:32:30",,,,,,,,,,,,,,"[*F0VC3 Dy,NN0Gjz)NRt",,,"]H#V3%Ns^sRbG(%:)uq]&B1.9FR(.3-#F.K4.X. 3C5sRcVC;[4u*C6V!ZY15s#M9< V12[T42Te&82)Wsb>6!GqQA78DYd>T0-C#!18J&sI@e3osg&QOOQPm{yAf\330+sO;cDImxnWsqe\v",0,0,0,,,,,,,,,,,,,,,,,,0,"1-1-2-10",,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",F$N+H>O<-^:VN",";5#Ff&9E&0V",,"+!]{Sm&bdq>p",,,,"Road/Highway Embankment",,,,,,,,0.25406402,,3.4024391,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
"791060765",2.5,,"AZ923","9-23","CO7035-741","7-4-1-37","08/13/03 17:17:49",,,,,,,,,,,,,,"z9RF G.-",,,"gJG6H^6s#HFg13.^HLi\X^U+M7Dj0C9;s%23E8N.*C HFj7S(@EL!1S%0CP))F/KM[T6(11G JRW&5[:Su>&2B7iRd>TZPUx G8J;X.%SJos#W3OHy;SqwizybodR 5X*#Fe&>G\qqvxocwfv",0,0,0,,,,,,,,,,,,,,,,,"REM",1,"7-4-1-37",0.62,0.42857146,0.30000001,0.099892594,0.186,1862,2048,20.090879,2.6600001,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(9V)X9,P[!$01C","!!Z#<X H+",,"x6:-Y,:exkhw",,,,"Road/Highway Embankment",,,,,,,,0.94004053,,9.1463413,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
"791128635",2.5,,"AZ923","9-23","CT1803-612","6-1-2-21","08/14/03 09:48:01",,,,,,,,,,,,,,"$,R27)NH8",,,"\S.$J@0Y5Rsz3*^:NrtkN+C8T2s\+G.@F[H2B*M+6&CRs} V![Sr$6K($Js DR:T0> ^9B&3@SLibM$COPm<63DtHs@2Aso6081X@!%5A4Af:i;dR<+HUPQmvxRsI]VY-XRW/zHIPbxrAzybo",0,0,0,,,,,,,,,,,,,,,,,"U",1,"6-1-2-21",0.67000002,0.31578946,0.23999999,0.077218592,0.1608,2082.4001,2243.2002,22.005795,2.74,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"&C<:VXzthC4*VF","h0XM.4{:3A8<",,"mn75tpc{kr\}",,,,"Road/Highway Embankment",,,,,,,,0.53353661,,1.9512196,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
"791481282",2.5,,"AZ923","9-23","PA0603-642","6-4-2-23","08/25/03 14:32:57",,,,,,,,,,,,,,"cC3C:*F6X",,,"sZ/B618P!DF:C5#C4Te/41N&T8Hj$1V/A3860M(F/6/DF!3H<0NT^WC0%0s+*F}HH&3Z&8$R>7sO[.,:er{[E+3efo60CsOc -5A/*M@F6dR9O)UDy8YtUxqe\vos[-Y(@FS$!Eyzrkudy}ka",0.191,0.23800001,0.047000006,,,,,,,,,,,,,,,,,"U",1,"6-4-2-23",0.69,0.44927537,0.31,0.11111111,0.2139,1925.1,2139,20.983589,2.79,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"@T/;!+*u*(+X&1","95MC&<}JLB-14",,"& /9Rw-]kWou",,,,"Road/Highway Embankment",,,,,,,,0.58434755,,6.0975609,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
"793942345",2.5,,"AZ923","9-23","WY2019-731","7-3-1-19.5","09/08/03 12:57:10",,,,,,,,,,,,,,"v52E> F5",,,"aGM*-B(i[dR#8+7!$er^:1F$SGo()6C5Hz45T/&D@4^dR%-N-> e%L*0(3e0Vs>VJ/.!^321#.fL<)0)sOv(7,JreG6N1es^T7*T5@;!HHEA0L/Ydg0FPsIWczjGs;(K28sR[#OOWtlvEo]ef",0,0,0,,,,,,,,,,,,,,,,,"REM",1,"7-3-1-19.5",0.75999999,0.51515156,0.34000003,0.14718616,0.25840002,1755.6,2014,19.757339,2.6600001,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,")T^+X9+Hj$1V//","/3]Y4+2G",,"] )]FP*g}dq[",,,,"Road/Highway Embankment",,,,,,,,0.49542683,,17.682926,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
"794888072",2.5,,"AZ923","9-23","AZ0113-233","2-3-3-5.5","07/24/03 16:48:35",,,,,,,,,,,,,,"$(6T--($%u,./Z",,,"yA4^M12s>Wsz%])8MEA ^6B10GO<-^:Vr--1M(1F.C*Ws}</$6AEcU..#YR02P!6*3K0;N+25Gso&+^COHt!J22AhL&9WRs#M9< V12[T2Te9o3RW<+4FijbqwxLi{M225PUnqebkP\aTm}nv",0,0,0,,,,,,,,,,,,,,,,,"REM",1,"2-3-3-5.5",0.38999999,0.2345679,0.19,0.033265993,0.074099995,2227.5,2301.6001,22.578697,2.75,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4X--#^}e%9#C6 ","l%5W$^3H",,"+!]{Sv&cdq<y",,,,"Road/Highway Embankment",,,,,,,,0.13973476,,15.853659,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
"797098318",2.5,,"AZ923","9-23","TN3101-52S","5-2-S-12","08/25/03 16:43:59",,,,,,,,,,,,,,">>^^u*^.8173",,,"[DB,H+-e6osm628;$Su(+#O!F/d\C86.DzS8S;N8%0Bosb)A., S@R8@V7i#JR6X1(6!V04-8JIT#X-CRW:/5,5usE]E9iY50J/M.#;3KMGs*T5so<%XsfUWuvnEA6&G@MRs:\UPWzblGcfal",0.382,0.764,0.382,,,,,,,,,,,,,,,,,"REM",1,"5-2-S-12",0.92000002,1,0.5,0.32857144,0.46000001,1400,1860,18.246599,2.8,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"^M(!!M\r$<G (X"," 5. &^VZ/*",,"),;0Lj!u{d[l",,,,"Road/Highway Embankment",,,,,,,,0.30487806,,1.6768292,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
"798458682",2.5,,"AZ923","9-23","TX1060-331","3-3-1-24","08/26/03 09:41:45",,,,,,,,,,,,,,"\VM1{ ^^V",,,"]H#V3%Ns^sRbG(%:)uq]&B1.9FR(.3-#F.K4.X. 3C5sRcVC;[4u*C6V!ZY15s#M9< V12[T42Te&82)Wsb>6!GqQA78DYd>T0-C#!18J&sI@e3osg&QOOQPm{yAf\330+sO;cDImxnWsqe\v",0.1435,0.24699999,0.10349999,,,,,,,,,,,,,,,,,"U",1,"3-3-1-24",0.77999997,0.63934422,0.38999999,0.1820031,0.30419996,1671.4,1975.6,19.380636,2.74,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"z45V/-$fv4/N+F","v!cTCC",,"^*}9It4v,nvs",,,,"Road/Highway Embankment",,,,,,,,0.60975611,,3.3536584,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
"799330658",2.5,,"AZ923","9-23","MS1802-14S","1-4-S-12","08/14/03 13:51:38",,,,,,,,,,,,,,"l,M1thcGC#JX",,,"tJC8%14T/so# ^G.%FS$B&VV80Y+)G.7U} 3L0:F+*2so%&0C+.FbKD^@TL..d>T0-C#!18J3&sIvV27sRk1Z>/Stq<3QLi[R71X7.@,SZtG9I!esc0CW\sQOrgqE}Z4 )dR/zPsUpvmtE}ji",0.15700001,0.198,0.040999994,,,,,,,,,,,,,,,,,"REM",1,"1-4-S-12",0.75999999,0.33333334,0.25,0.093827158,0.19,2025,2215,21.729151,2.7,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"!3B%3 ;d\C86.&","w3NC[F38%42.",,"mn75tPc\kr\]",,,,"Road/Highway Embankment",,,,,,,,0.30487806,,2.5914633,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
"809567345",2.5,,"AZ923","9-23","VT1681-623","6-2-3-13","09/04/03 13:14:35",,,,,,,,,,,,,,"lX T-N[7@F]CC;",,,"yA4^M12s>Wsz%])8MEA ^6B10GO<-^:Vr--1M(1F.C*Ws}</$6AEcU..#YR02P!6*3K0;N+25Gso&+^COHt!J22AhL&9WRs#M9< V12[T2Te9o3RW<+4FijbqwxLi{M225PUnqebkP\aTm}nv",0,0,0,,,,,,,,,,,,,,,,,"REM",1,"6-2-3-13",0.36000001,0.21951221,0.18000001,0.029053088,0.064800009,2230.3999,2295.2,22.515911,2.72,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"zS89;H3Iz0G7X.","g*M4;.9N",,"v^8$Az#evo}d",,,,"Road/Highway Embankment",,,,,,,,0.33028352,,3.0487804,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
"810840659",2.5,,"AZ923","9-23","TX1077-121","1-2-1-16","09/02/03 13:44:08",,,,,,,,,,,,,,"vN8.>5*1BEsH+3",,,"hA8 8<$e+tG#4#NC2sR[N/8[41q}^H%3Y801Z7 &,09tG%/300Gs\NK+,/S6FE]E 69M+N/M{9DF#15<sIg3E.ARUs#.6Su 1.B83)X^T0PU[F5rtu0GTvxf}stsOb!7.CEA hitxa\sPwpol",0,0,0,,,,,,,,,,,,,,,,,"REM",1,"1-2-1-16",0.37,0.2345679,0.19,0.033000045,0.070299998,2130.3,2200.6001,21.587887,2.6300001,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4N%0X16s\+G.@%","{M[CG3",,"#/$;fi@ka,tx",,,,"Road/Highway Embankment",,,,,,,,0.4064939,,3.3231707,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
"819612185",2.5,,"AZ923","9-23","KS4054-532","5-3-2-16.5","08/14/03 10:08:54",,,,,,,,,,,,,,";V18+N8&!",,,"e/N3N[GI,es{G$6C8HFc32X@E(ixN C5P$6,A12$1 &es[V9+0XHj9X9^4f!BY50J/M.#;3KcMGs{(4Cosh*E/-FAu 12fL&9K^T57 < Grt}s&Te< QRqxaPoOuq,*R;3Yd{#OgwiInrkI[w",0.222,0.46700001,0.245,,,,,,,,,,,,,,,,,"U",1,"5-3-2-16.5",0.85000002,0.69491524,0.41,0.21401376,0.34850001,1628.4,1976.9,19.393389,2.76,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"$6,01NxG( -0X0","gGN5 NF",,">]79o].sw[aI",,,,"Road/Highway Embankment",,,,,,,,0.4192073,,3.8109756,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
